formulation,experiment,n,runs,collapses,collapse_rate,E_rel_mean,E_rel_std,L2_mean,L2_std,integral_mean,integral_std
con_rayleigh,A1_s0p01,2,30,0,0.0,5.27941464674136e-08,2.821960479625905e-08,4.89540371855979e-05,5.160092193098117e-06,0.9999972148887495,5.797098577982659e-07
con_rayleigh,A1_s0p01,3,30,0,0.0,4.357787485271607e-08,4.1682714567634846e-08,4.514809737689317e-05,6.555658050697592e-06,0.9999974356075684,4.727110354103233e-06
con_rayleigh,A1_s0p01,4,30,0,0.0,7.015824240071729e-08,4.251323898306623e-08,5.2601570038482624e-05,4.859672555988378e-06,0.999998119570411,4.6743875754300143e-07
con_rayleigh,A1_s0p01,5,30,1,0.03333333333333333,0.0333281628359584,0.18254479983749955,0.03913844333767345,0.18415075607799783,0.9561397786361031,0.18955172963845127
con_rayleigh,A1_s0p01,6,30,0,0.0,7.040492230323442e-08,5.925230119501501e-08,4.996162884588259e-05,1.7055510666251603e-05,0.9999856229107897,4.528814997616126e-05
con_rayleigh,A1_s0p01,7,30,1,0.03333333333333333,0.03324962289829515,0.18211505372433104,0.0336894605972501,0.18246761889752902,0.965997304901985,0.18248117438674744
con_rayleigh,A1_s0p01,8,30,0,0.0,5.349600513492144e-08,2.7084795016809304e-08,2.7843328532942764e-05,6.746755133125018e-06,0.9999972713822795,1.3434096422927297e-06
con_rayleigh,A1_s0p01,9,30,0,0.0,5.2805143266915684e-08,3.087982298913505e-08,0.006834877870603553,0.03604040022001909,0.9876683416207043,0.06497180391310514
con_rayleigh,A1_s0p01,10,30,0,0.0,9.919252541420011e-08,4.867150161893798e-08,0.0001155153956414273,0.00048223423688634583,0.9998120248155412,0.0009712741761051213
con_rayleigh,A1_s0p01,11,30,0,0.0,1.139799795594736e-07,5.226985359579438e-08,0.018542807664130752,0.10079221634919978,0.9731101858109892,0.14594248180618147
con_rayleigh,A1_s0p01,12,30,3,0.1,0.003998403858074412,0.01590301674527334,0.10305717186407551,0.30425342823539714,0.8940238376554337,0.30484368470177
con_rayleigh,A1_s0p01,13,30,0,0.0,4.535298930480807e-08,3.3432415143197154e-08,0.010007168791978974,0.030607755366834466,0.9810168756966733,0.057798502426398043
con_rayleigh,A1_s0p01,14,30,1,0.03333333333333333,0.00030019295098530685,0.0016435254883204909,0.03357460842686996,0.18228503323517228,0.9661314216624984,0.1824799355613428
con_rayleigh,A1_s0p01,15,30,2,0.06666666666666667,0.0020776724053752455,0.010542416718486583,0.09046843852856254,0.2663134583857603,0.8958277820253835,0.2843130531184755
con_rayleigh,A1_s0p01,16,30,0,0.0,6.889871489201134e-08,4.4754599745117414e-08,2.060966116142447e-05,1.1240990717444391e-05,0.999992978172254,4.559527105019733e-06
con_rayleigh,A1_s0p01,17,30,1,0.03333333333333333,0.00016206857357390546,0.0008871391514213402,0.047218209591064125,0.19252728210747333,0.9436387128910149,0.21068391472260853
con_rayleigh,A1_s0p01,18,30,1,0.03333333333333333,0.0026844051073744986,0.014702775396579462,0.03569466420768697,0.18218412979986479,0.9619943041795743,0.18229650818920487
con_rayleigh,A1_s0p01,19,30,1,0.03333333333333333,0.0001458170600909699,0.0007984430156425055,0.03725715571743171,0.18278825405348822,0.9591998824127551,0.18569082002526183
con_rayleigh,A1_s0p01,20,30,3,0.1,0.0005449644118520482,0.002736451022423874,0.0982384426235904,0.2870506030760443,0.8928397854820644,0.30062666255037435
con_rayleigh,A1_s0p01,21,30,1,0.03333333333333333,0.001148168057202944,0.0062878608802762965,0.04635872718521305,0.1878449949926713,0.9435534726032326,0.20115129890504482
con_rayleigh,A1_s0p01,22,30,0,0.0,1.3925971603873968e-07,6.407672438427965e-08,0.0020854707061483016,0.00916808866549799,0.995932769807414,0.01789447564138281
con_rayleigh,A1_s0p01,23,30,5,0.16666666666666666,0.0053893389888784475,0.0149849507013299,0.16752156558670078,0.3782097452011113,0.8313062719293183,0.3781778103887256
con_rayleigh,A1_s0p01,24,30,1,0.03333333333333333,0.0018008979331118312,0.009863662579905818,0.0364170117601856,0.1821131485310187,0.9605649843130168,0.18234605898571818
con_rayleigh,A1_s0p01,25,30,1,0.03333333333333333,5.332572723018522e-05,0.00029181639625600633,0.04150056922439342,0.18243029197381566,0.950902518603365,0.18643378761137114
con_rayleigh,A1_s0p01,26,30,2,0.06666666666666667,0.00023791008219477394,0.0009567219438167243,0.07225733318477508,0.25220194265573315,0.922201903236641,0.2527632549872167
con_rayleigh,A1_s0p01,27,30,5,0.16666666666666666,0.00260482441499611,0.008077236488294809,0.16766523652784276,0.37713066780174925,0.8302739536030213,0.3778334732502304
con_rayleigh,A1_s0p01,28,30,5,0.16666666666666666,0.0026901041898345244,0.010815759168356058,0.1651685902047237,0.3629528233258106,0.824292862808349,0.37554774347628506
con_rayleigh,A1_s0p01,29,30,6,0.2,0.0029640880066076126,0.010083287928264066,0.2067561516433434,0.3822964285437105,0.7705113046313118,0.3998181319846506
con_rayleigh,A1_s0p01,30,30,5,0.16666666666666666,0.0016520663825988118,0.008111395836646978,0.16026554675736762,0.35795436309359474,0.829019350985845,0.3703333388747848
con_rayleigh,A1_s0p05,1,30,0,0.0,5.867830499604779e-08,3.597443996049457e-08,4.3165843812126317e-05,4.2708741161425215e-06,0.9999977669554381,9.66225169546783e-07
con_rayleigh,A1_s0p05,2,30,0,0.0,5.209228779990704e-08,1.8827651942910373e-08,5.26953642218843e-05,4.905734794108654e-06,0.9999964169651926,5.895296060190342e-07
con_rayleigh,A1_s0p05,3,30,0,0.0,1.3734078442563894e-05,7.499546365120033e-05,0.016063521634907086,0.0875545550205874,0.9756738105315432,0.13290302709095078
con_rayleigh,A1_s0p05,4,30,0,0.0,5.419786380242776e-08,3.7752040657379755e-08,5.9329821126986264e-05,6.366098829107803e-06,0.9999974434430681,6.056950922568577e-07
con_rayleigh,A1_s0p05,5,30,0,0.0,1.0269995016013389e-07,4.566335983914827e-08,6.992324988918923e-05,3.567366375791624e-05,0.9999705693634916,9.451266360421596e-05
con_rayleigh,A1_s0p05,6,30,0,0.0,6.701201893105763e-08,5.557650689540433e-08,8.503811529635505e-05,0.0001575279897967409,0.9999206368786218,0.00033363446458383833
con_rayleigh,A1_s0p05,7,30,0,0.0,1.1001996949952353e-07,5.429363649214582e-08,0.0002807307987820151,0.0012644805550057717,0.9995093941578914,0.0025332433432414844
con_rayleigh,A1_s0p05,8,30,0,0.0,5.1678808785015307e-08,3.075244696571577e-08,3.1294424758585024e-05,8.80699120965473e-06,0.9999967561737436,1.0277447970151006e-06
con_rayleigh,A1_s0p05,9,30,0,0.0,6.733013383208976e-08,4.304881849582023e-08,3.9239190319210385e-05,5.15277873027869e-05,0.9999670620189998,0.0001110404309890228
con_rayleigh,A1_s0p05,10,30,2,0.06666666666666667,0.006420449825261966,0.03249929309580055,0.07203015401569715,0.2535715743138558,0.9233221998483023,0.2561797175670853
con_rayleigh,A1_s0p05,11,30,1,0.03333333333333333,1.2705972963894482e-07,5.8401564895317547e-08,0.022159743958107672,0.11440003950287253,0.9688595863184155,0.1571489499481483
con_rayleigh,A1_s0p05,12,30,0,0.0,6.467885353004471e-08,4.6709068870825064e-08,0.006765162125771068,0.03684612828542077,0.9878715397473089,0.0662754296188367
con_rayleigh,A1_s0p05,13,30,0,0.0,3.423682237282913e-08,3.809987800345221e-08,0.00011574073923556528,0.0004279000961397908,0.9998099220412351,0.0008635390447199198
con_rayleigh,A1_s0p05,14,30,1,0.03333333333333333,0.0008445647000422382,0.004625279619504437,0.0340115381357083,0.18229711948278265,0.9652968389220855,0.18237630824404583
con_rayleigh,A1_s0p05,15,30,0,0.0,8.056827891250374e-08,5.031436676530881e-08,0.00803021375634172,0.03256980409532942,0.9850615818539251,0.05973981257471503
con_rayleigh,A1_s0p05,16,30,0,0.0,6.819685622450476e-08,3.800236361678611e-08,2.380296298894185e-05,1.5246191183000242e-05,0.9999910422856431,8.029143472266906e-06
con_rayleigh,A1_s0p05,17,30,5,0.16666666666666666,0.00334864999383649,0.014293121335492936,0.17141581557761124,0.3609265328755597,0.8124918896856552,0.3830629839075133
con_rayleigh,A1_s0p05,18,30,2,0.06666666666666667,0.003233374985519517,0.01673778728899899,0.08685339535275263,0.2637720638662908,0.9011126213290803,0.28030022664905596
con_rayleigh,A1_s0p05,19,30,0,0.0,4.903790087707883e-08,3.6541063958689194e-08,0.018877610324766012,0.056232222795524284,0.9656773236571364,0.09969427131051765
con_rayleigh,A1_s0p05,20,30,1,0.03333333333333333,0.0023440426978148516,0.012838283349389292,0.04791629179559006,0.18674420049956467,0.9401964643984496,0.19849053022861232
con_rayleigh,A1_s0p05,21,30,3,0.1,0.0005799961954366146,0.0031757918637087506,0.08265113514967244,0.25157961719166055,0.902724252735535,0.28710093910443346
con_rayleigh,A1_s0p05,22,30,2,0.06666666666666667,0.0010017337449459214,0.0054838230939128286,0.08492797674639242,0.2520879171743399,0.8987964015848054,0.2661248540416508
con_rayleigh,A1_s0p05,23,30,4,0.13333333333333333,0.004069557683180037,0.01374370240298865,0.12437214966005382,0.32068372388026245,0.866142539254,0.3354500504930565
con_rayleigh,A1_s0p05,24,30,4,0.13333333333333333,0.0016810003089389946,0.009145289329889929,0.13185925993256606,0.3399541073244434,0.8653994891665489,0.3450775573754428
con_rayleigh,A1_s0p05,25,30,7,0.23333333333333334,0.0065087227929386555,0.017027653541429804,0.22771512411009487,0.4186867259068275,0.7658863882883286,0.42837387798309146
con_rayleigh,A1_s0p05,26,30,6,0.2,0.0029602928881558048,0.009038160352509168,0.20592740885602226,0.4033721855064112,0.7878481530892937,0.40563862921045557
con_rayleigh,A1_s0p05,27,30,4,0.13333333333333333,0.003224486287495784,0.01103122539228139,0.14013224474966962,0.343198800011955,0.853237021318126,0.34350403492214726
con_rayleigh,A1_s0p05,28,30,7,0.23333333333333334,0.0003765573857404677,0.0017231413826744894,0.2263323495572803,0.4090546861357455,0.7603093510271033,0.42028288300960037
con_rayleigh,A1_s0p05,29,30,4,0.13333333333333333,0.0033837606208588075,0.012325637255649901,0.14813146917488726,0.344093503608799,0.8401388678072726,0.35030827251711605
con_rayleigh,A1_s0p05,30,30,4,0.13333333333333333,0.0011743522178153463,0.006341779574082877,0.15693607697318426,0.34010676494026415,0.8225735799538647,0.36159500220192453
con_rayleigh,A1_s0p1,1,30,0,0.0,6.175502885465996e-08,3.906325453909709e-08,4.461074234935811e-05,4.262336892593791e-06,0.9999972528457068,7.6347114863527e-07
con_rayleigh,A1_s0p1,2,30,0,0.0,5.727458766103913e-08,3.0497628496572715e-08,4.6550412784950454e-05,3.615917064965955e-06,0.9999965869168972,8.11154897630757e-07
con_rayleigh,A1_s0p1,3,30,0,0.0,5.9166474215539776e-08,4.008629189513624e-08,5.500985859983657e-05,6.643415268608012e-06,0.9999976582608945,5.051571310532031e-07
con_rayleigh,A1_s0p1,4,30,0,0.0,4.9717422608802155e-08,3.179832173926521e-08,6.498478597690671e-05,7.193823848608327e-06,0.9999972236527633,6.789835600248286e-07
con_rayleigh,A1_s0p1,5,30,0,0.0,9.919252541419982e-08,4.588207681238649e-08,7.389214663010113e-05,5.0880095695622854e-05,0.9999716041341818,0.00012066107332702367
con_rayleigh,A1_s0p1,6,30,1,0.03333333333333333,0.033246127412411834,0.18209622903053702,0.0340681362645277,0.1824271957347687,0.9652770655944053,0.18246667706660638
con_rayleigh,A1_s0p1,7,30,2,0.06666666666666667,0.033517257408154796,0.1661926093742119,0.06669014350290065,0.2535909472772013,0.9332981064525475,0.253698605364748
con_rayleigh,A1_s0p1,8,30,0,0.0,5.671691881984072e-08,3.725566855771441e-08,3.367831346913279e-05,1.0707238214879418e-05,0.9999965487357757,1.224458418467247e-06
con_rayleigh,A1_s0p1,9,30,1,0.03333333333333333,0.001353727908912973,0.007414355610401673,0.03334710156427182,0.18243267947151884,0.9666357782297587,0.18256832984989071
con_rayleigh,A1_s0p1,10,30,2,0.06666666666666667,0.0013792426977917301,0.0061456717705446655,0.06979181162905522,0.25293821513648734,0.9271720084150509,0.2534035550731222
con_rayleigh,A1_s0p1,11,30,1,0.03333333333333333,0.0012463843396627572,0.006826030047453144,0.0334495263395674,0.182409600891351,0.9664220569406666,0.18252929503913684
con_rayleigh,A1_s0p1,12,30,2,0.06666666666666667,0.0048231352695457174,0.022364924534939594,0.0667975032889227,0.253485096446131,0.9330285225799629,0.2536282977069375
con_rayleigh,A1_s0p1,13,30,0,0.0,3.911583955235183e-08,3.4504065117694004e-08,0.0008696498847561507,0.004317971917828531,0.9983163072236477,0.00854279448835974
con_rayleigh,A1_s0p1,14,30,0,0.0,1.1908051236951787e-07,4.284171024922995e-08,0.0003986863047342612,0.0011377520007184486,0.9992507156963182,0.002286126471124293
con_rayleigh,A1_s0p1,15,30,2,0.06666666666666667,0.0004905637228596597,0.0018761970619359256,0.07942360523683474,0.25932735233384385,0.9125073091352436,0.2723466192056331
con_rayleigh,A1_s0p1,16,30,0,0.0,5.68611086461476e-08,3.569268803290591e-08,2.8118534768847583e-05,1.5845337093092055e-05,0.9999904655722667,7.871331344059288e-06
con_rayleigh,A1_s0p1,17,30,1,0.03333333333333333,8.232075670160444e-05,0.0004503264581383849,0.03356159823168158,0.18210614670285893,0.9660909891643656,0.18247272926369396
con_rayleigh,A1_s0p1,18,30,8,0.26666666666666666,0.010962600547211236,0.0280383676872086,0.2584039524592522,0.43310569325873205,0.7313090507665446,0.4416236385883966
con_rayleigh,A1_s0p1,19,30,3,0.1,0.0017865377146004976,0.009298572227066548,0.0943623752629594,0.2845391986911637,0.8984677956047109,0.2999125723306182
con_rayleigh,A1_s0p1,20,30,3,0.1,0.0021021647637349907,0.008157312094773278,0.11669514340857272,0.2996619626154189,0.8670460882922045,0.32552459384830407
con_rayleigh,A1_s0p1,21,30,7,0.23333333333333334,0.003373001462086702,0.014123430643708176,0.23572729684623842,0.4234580826729634,0.7574658111462135,0.42706286691497525
con_rayleigh,A1_s0p1,22,30,7,0.23333333333333334,0.002162042656582227,0.007514752407766809,0.22571099892533952,0.41645179562253554,0.7671864109765251,0.4272928363461265
con_rayleigh,A1_s0p1,23,30,3,0.1,0.0005427826023832204,0.0022208115172676424,0.09997271985938098,0.3028562257333954,0.8987290034513211,0.3046753376557175
con_rayleigh,A1_s0p1,24,30,4,0.13333333333333333,0.0027834294075726744,0.011976804948001522,0.12579730824116825,0.32703278612352643,0.8676241462092656,0.3407064155776038
con_rayleigh,A1_s0p1,25,30,8,0.26666666666666666,0.00020210181431093213,0.000590294707915471,0.25554185664929047,0.426148908678194,0.7297720365381329,0.4399646400549085
con_rayleigh,A1_s0p1,26,30,5,0.16666666666666666,0.00018139986338685287,0.0006559070125036936,0.1538957702080382,0.3507299506380572,0.834809300011949,0.36438496382543395
con_rayleigh,A1_s0p1,27,30,10,0.3333333333333333,0.003251702221682548,0.009738463686226708,0.3303697916075174,0.47393820327405717,0.6655406496917068,0.4783524817012194
con_rayleigh,A1_s0p1,28,30,7,0.23333333333333334,0.0012826537804493273,0.006831922430433582,0.22872745868051966,0.4102870395974836,0.7575869378090007,0.42351460789810663
con_rayleigh,A1_s0p1,29,30,7,0.23333333333333334,0.00018609352236835836,0.0005365584252552504,0.2508429915974052,0.42484609102164983,0.7357165617471069,0.43425986205217304
con_rayleigh,A1_s0p1,30,30,15,0.5,0.0003495955261656187,0.0008646857744189618,0.5032595455012183,0.49030907191373646,0.47914070412124654,0.4966925274011266
sin_rayleigh,A1_s0,1,30,0,0.0,1.015213307560869e-07,5.487241226293223e-08,3.64020555440805e-05,3.172774574320411e-06,0.9999991397062937,5.013058264379623e-07
sin_rayleigh,A1_s0,2,30,0,0.0,6.720661790438289e-08,0.0,4.7807588228139996e-05,5.010057006503639e-06,0.999997591972351,6.800660383708439e-07
sin_rayleigh,A1_s0,3,30,0,0.0,2.7989275489892356e-08,3.6948867413617586e-08,4.312734417910615e-05,5.213921480835285e-06,0.9999987681706747,1.020607327187941e-06
sin_rayleigh,A1_s0,4,30,0,0.0,4.2016067730257275e-08,1.8116916529080157e-08,5.1788992033669675e-05,5.009488847564332e-06,0.9999983032544454,1.0991370834665444e-06
sin_rayleigh,A1_s0,5,30,0,0.0,8.97162968392813e-08,3.081396355564019e-08,5.332785709290699e-05,4.527850764139744e-06,0.9999973833560943,7.982005198921729e-07
sin_rayleigh,A1_s0,6,30,0,0.0,4.516748180946207e-08,4.3289675407298696e-08,0.00010039323453873796,7.77174330336711e-05,1.0000135123729705,0.00019814050621528873
sin_rayleigh,A1_s0,7,30,0,0.0,1.0645978935922173e-07,1.1521091141272663e-08,7.834050433764134e-05,4.3154404277838576e-05,0.9999898910522461,0.00013239906007436153
sin_rayleigh,A1_s0,8,30,0,0.0,2.9420792643193955e-08,0.0,8.946670672649516e-05,4.407020443176702e-05,1.0000287353992463,0.00014694380934817528
sin_rayleigh,A1_s0,9,30,0,0.0,3.657837861412528e-08,0.0,9.290186812504807e-05,4.1276803279082414e-05,1.0000132044156393,0.0001494401505942887
sin_rayleigh,A1_s0,10,30,0,0.0,9.796183587267492e-08,2.7814869258341617e-08,9.156911492786886e-05,3.998914472333781e-05,1.0000292360782623,0.00014725178415957252
sin_rayleigh,A1_s0,11,30,1,0.03333333333333333,3.763656807283018e-05,0.00020514510730597628,0.033396691478411934,0.18248193142050623,0.9666296770466595,0.1825672335154716
sin_rayleigh,A1_s0,12,30,0,0.0,9.277932841041203e-08,4.2058192161493694e-08,0.00011567691502840622,5.3574826253642e-05,0.9999668876330058,0.0001939394501202721
sin_rayleigh,A1_s0,13,30,3,0.1,6.368453681385309e-05,0.00021725475178273283,0.09253606954949414,0.2838502786027695,0.901518238166304,0.3004975724724458
sin_rayleigh,A1_s0,14,30,3,0.1,3.883072470757889e-05,0.0001409963771941455,0.08999950194480048,0.27802217430114223,0.9029951436916235,0.29634929120427284
sin_rayleigh,A1_s0,15,30,5,0.16666666666666666,6.273569826536461e-05,0.00015396496897487365,0.1538873265762157,0.3507471508881459,0.8349348892740875,0.3752136673048759
sin_rayleigh,A1_s0,16,30,8,0.26666666666666666,0.00013538410724937112,0.0002329489530563508,0.2689428737142078,0.4416238029203099,0.7231044686071818,0.44537743550120124
sin_rayleigh,A1_s0,17,30,16,0.5333333333333333,0.00014840262855415039,0.00016569381207583205,0.5234345565529929,0.5001106504464171,0.468951396191627,0.5053764495798831
sin_rayleigh,A1_s0,18,30,14,0.4666666666666667,0.0001353923662730906,0.00017122810813413185,0.4656583374039595,0.5062211833919985,0.5332975450101147,0.5073676433780736
sin_rayleigh,A1_s0,19,30,16,0.5333333333333333,0.0001428546984946901,0.00016259822245224599,0.5287949598713381,0.5034965756460223,0.4671877078183293,0.5069435172191472
sin_rayleigh,A1_s0,20,30,25,0.8333333333333334,0.0002138521468940064,0.00014307415164027765,0.8193219179767154,0.3773375614603237,0.17029162291776342,0.3778327204144777
sin_rayleigh,A1_s0,21,30,22,0.7333333333333333,3.6698481704027964e-06,7.445497280633756e-06,0.7325750032433201,0.44901155607809967,0.2664113612905606,0.44934030701752886
sin_rayleigh,A1_s0,22,30,22,0.7333333333333333,5.22803491441555e-06,1.1230845987163732e-05,0.7329189264830035,0.4488756095368128,0.26611094667040264,0.4488388165599404
sin_rayleigh,A1_s0,23,30,27,0.9,3.0244097239673608e-06,6.316662832820728e-06,0.8978816161370061,0.30442600872307973,0.1000485632584658,0.3051294860903315
sin_rayleigh,A1_s0,24,30,25,0.8333333333333334,2.4615772134178393e-06,6.3289113171228816e-06,0.839383767576604,0.36459342995517924,0.15430233904219068,0.3562898679337126
sin_rayleigh,A1_s0,25,30,25,0.8333333333333334,2.879558890024616e-06,6.289871214655574e-06,0.8297252072142877,0.37770840136408995,0.1669514194958004,0.3789611843317062
sin_rayleigh,A1_s0,26,30,29,0.9666666666666667,2.79550943963417e-06,4.983951055392867e-06,0.9659127878002064,0.1824116410636916,0.03332785213400178,0.18254157234191346
sin_rayleigh,A1_s0,27,30,30,1.0,3.525743320459726e-06,6.435417457885491e-06,0.9994221361607522,0.00041324033340588243,2.734043776301635e-07,8.043485158072035e-07
sin_rayleigh,A1_s0,28,30,30,1.0,2.032752760885946e-06,5.008796515410609e-06,0.996426076988519,0.01619960673835984,0.00026486258625582073,0.001449258792184388
sin_rayleigh,A1_s0,29,30,30,1.0,4.6655170360493905e-08,0.0,0.9992903261999087,0.0005475369510893446,5.01976082978306e-07,1.1657468702549856e-06
sin_rayleigh,A1_s0,30,30,30,1.0,4.5740088418007205e-08,0.0,0.9993853842121594,0.000362866475477721,2.6096533553010557e-07,4.978480503533235e-07
sin_rayleigh,A1_s0p01,1,30,0,0.0,1.405577894133373e-06,1.050846899230382e-06,3.69633860685964e-05,3.440395970449149e-06,0.9999990065892538,7.182184151189829e-07
sin_rayleigh,A1_s0p01,2,30,0,0.0,4.3678473364030554e-07,2.620623121278221e-07,4.8335939590415804e-05,4.950673926368925e-06,0.9999974131584167,1.2018772317888303e-06
sin_rayleigh,A1_s0p01,3,30,0,0.0,3.396413540336281e-07,2.9552256565558077e-07,4.430775981121074e-05,5.772463614772765e-06,0.9999978423118592,3.925845128600967e-06
sin_rayleigh,A1_s0p01,4,30,0,0.0,1.6804518045700163e-07,1.2726234213966002e-07,5.251487219436768e-05,5.792541393786178e-06,0.9999991794427235,4.775731272350229e-06
sin_rayleigh,A1_s0p01,5,30,1,0.03333333333333333,0.0001535680263883388,0.0008379136630225824,0.03914122973962506,0.18415345016291268,0.9561339418095947,0.1895613774747429
